"GEO_ID","NAME","P001001","P001002","P001003","P001004","P001005","P001006","P001007","P001008","P001009","P001010","P001011","P001012","P001013","P001014","P001015","P001016","P001017","P001018","P001019","P001020","P001021","P001022","P001023","P001024","P001025","P001026","P001027","P001028","P001029","P001030","P001031","P001032","P001033","P001034","P001035","P001036","P001037","P001038","P001039","P001040","P001041","P001042","P001043","P001044","P001045","P001046","P001047","P001048","P001049","P001050","P001051","P001052","P001053","P001054","P001055","P001056","P001057","P001058","P001059","P001060","P001061","P001062","P001063","P001064","P001065","P001066","P001067","P001068","P001069","P001070","P001071",
"1600000US1278000","Wilton Manors city, Florida","11632","11414","9396","1440","30","252","3","293","218","201","56","15","47","1","30","7","20","6","10","0","0","0","0","9","0","15","3","4","2","1","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1278025","Wimauma CDP, Florida","6373","6243","4367","393","64","58","30","1331","130","128","20","9","5","0","74","1","1","0","6","0","0","3","0","1","8","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1278050","Windermere town, Florida","2462","2435","2319","35","0","73","0","8","27","27","4","6","11","0","4","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1278110","Windsor CDP, Florida","256","253","250","0","2","1","0","0","3","3","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1278225","Winter Beach CDP, Florida","2067","2033","1830","130","6","40","1","26","34","30","5","9","7","0","5","0","0","0","4","0","0","0","0","0","0","4","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1278250","Winter Garden city, Florida","34568","33313","23778","5520","124","1761","39","2091","1255","1155","274","80","163","3","223","16","77","16","84","9","2","36","10","124","38","79","25","8","1","3","3","2","5","5","6","1","0","0","0","4","9","5","0","1","0","1","19","6","1","3","3","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2",
"1600000US1278275","Winter Haven city, Florida","33874","33100","21909","9377","106","678","29","1001","774","740","228","68","79","12","161","41","29","19","57","6","0","5","1","16","18","29","15","3","2","3","1","0","1","0","0","0","0","0","1","1","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0",
"1600000US1278300","Winter Park city, Florida","27852","27342","24214","2105","50","643","5","325","510","468","122","97","140","1","44","15","14","4","13","0","0","1","5","11","1","42","18","10","0","2","0","0","0","5","4","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1278325","Winter Springs city, Florida","33282","32498","28817","1831","86","861","20","883","784","734","263","109","140","7","135","9","9","2","27","1","0","1","6","15","10","42","20","9","0","1","2","0","0","3","3","1","1","0","0","0","0","0","1","0","0","1","6","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1600000US1278340","Wiscon CDP, Florida","706","694","677","8","5","1","1","2","12","12","9","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1278500","Woodlawn Beach CDP, Florida","1785","1735","1668","32","11","17","1","6","50","47","9","14","11","1","10","0","0","0","1","0","0","0","0","1","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1278700","Woodville CDP, Florida","2978","2892","2244","587","13","11","0","37","86","82","26","43","1","0","2","4","0","0","3","0","0","2","0","1","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1278740","World Golf Village CDP, Florida","12310","12077","10940","495","29","417","12","184","233","214","46","31","81","6","26","2","8","0","6","1","0","0","2","1","4","19","3","3","1","4","0","0","1","4","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1278775","Worthington Springs town, Florida","181(r41101)","173","162","7","0","0","0","4","8","3","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1278800","Wright CDP, Florida","23127","21917","16140","3590","123","984","53","1027","1210","1098","316","151","358","15","104","22","60","4","21","7","1","2","5","15","17","108","21","48","1","4","13","0","1","4","12","1","1","0","0","0","2","0","0","0","0","0","4","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1278900","Yalaha CDP, Florida","1364","1343","1184","126","3","15","0","15","21","21","2","14","1","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1278925","Yankeetown town, Florida","502","491","489","0","1","1","0","0","11","11","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1278975","Yeehaw Junction CDP, Florida","240","233","221","0","3","1","0","8","7","7","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1279175","Yulee CDP, Florida","11491","11316","10399","648","49","98","7","115","175","165","39","62","31","5","13","2","12","0","1","0","0","0","0","0","0","7","1","2","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1279200","Zellwood CDP, Florida","2817","2800","2551","55","11","15","1","167","17","17","2","3","3","6","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1279225","Zephyrhills city, Florida","13288","13019","11789","648","28","187","3","364","269","248","81","55","27","0","40","4","4","0","7","0","0","18","1","6","5","19","2","6","0","6","1","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1279231","Zephyrhills North CDP, Florida","2600","2566","2445","30","7","34","0","50","34","34","10","14","2","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1279237","Zephyrhills South CDP, Florida","5276","5201","5004","66","28","30","1","72","75","67","18","24","7","0","14","0","2","0","0","0","0","0","0","2","0","4","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1279243","Zephyrhills West CDP, Florida","5865","5813","5678","51","15","27","3","39","52","44","18","17","2","3","1","0","0","0","0","0","0","2","1","0","0","8","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1279250","Zolfo Springs town, Florida","1827","1770","1182","77","10","11","6","484","57","55","8","1","1","0","39","0","0","0","0","0","0","5","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1300184","Abbeville city, Georgia","2908","2859","1191","1624","3","14","0","27","49","49","10","2","0","0","5","28","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1300408","Acworth city, Georgia","20425","19794","12758","5232","65","706","13","1020","631","599","201","69","80","1","103","31","16","6","55","0","0","6","2","27","2","30","16","1","0","0","0","0","1","6","3","1","0","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1300436","Adairsville city, Georgia","4648","4577","3765","643","16","36","1","116","71","60","25","12","3","6","11","0","0","0","2","1","0","0","0","0","0","8","4","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1300576","Adel city, Georgia","5334","5258","2500","2419","9","56","0","274","76","69","16","15","3","0","27","0","0","0","1","0","0","0","0","7","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0",
"1600000US1300660","Adrian city, Georgia","664","648","406","213","4","2","0","23","16","16","2","5","2","0","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1300828","Ailey city, Georgia","432(r41502)","429","272","148","0","1","0","8","3","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1300996","Alamo town, Georgia","2797","2790","1145","1613","0","3","0","29","7","7","3","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1301024","Alapaha town, Georgia","668","665","242","411","1","1","0","10","3","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1301052","Albany city, Georgia","77434","76553","19549","55456","145","636","89","678","881","801","289","99","64","6","48","131","58","19","57","10","0","1","2","16","1","75","33","8","1","6","4","0","0","2","0","1","2","0","2","9","1","4","0","1","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0",
"1600000US1301248","Aldora town, Georgia","103","103","85","10","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1301472","Allenhurst city, Georgia","695","671","333","306","0","16","7","9","24","17","9","0","0","0","1","0","5","0","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"1600000US1301500","Allentown city, Georgia","169","162","112","49","0","0","0","1","7","7","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1301612","Alma city, Georgia","3466","3404","1826","1405","3","25","4","141","62","60","47","5","1","0","5","1","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1301696","Alpharetta city, Georgia","57551","56003","40310","6245","111","7690","29","1618","1548","1419","288","108","408","21","257","53","52","12","43","14","0","9","20","132","2","124","53","19","0","16","11","0","0","15","8","1","0","0","0","0","1","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0",
"1600000US1301808","Alston town, Georgia","159","156","134","20","0","0","0","2","3","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1301948","Alto town, Georgia","1172","1143","677","27","4","41","0","394","29","29","12","6","7","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1302060","Ambrose city, Georgia","380","375","249","64","1","0","2","59","5","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1302116","Americus city, Georgia","17041","16836","5219","10818","53","302","3","441","205","193","57","25","15","4","21","18","8","0","24","3","2","7","1","8","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",
"1600000US1302256","Andersonville city, Georgia","255","251","155","90","4","0","0","2","4","4","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1302564","Arabi town, Georgia","586","582","448","134","0","0","0","0","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1302592","Aragon city, Georgia","1249","1218","1105","69","6","7","0","31","31","30","12","14","0","0","3","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1302648","Arcade city, Georgia","1786","1753","1587","131","6","20","0","9","33","29","13","10","3","0","3","0","0","0","0","0","0","0","0","0","0","4","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
